Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type
961,13.6,1,0.043743689,6,157.7946,7,2002,2,1,1
1047,12.857645184136183,1,0.083109455,3,195.8426,5,1985,1,2,3
983,11.8,1,0.076705948,13,34.7558,6,2004,2,1,1
1115,13.15,0,0.020833091,1,86.5566,2,2007,2,1,1
667,12.857645184136183,1,0.075142108,1,145.8444,5,1985,1,2,3
34,8.43,0,0.01732573,14,197.9768,8,1997,2,0,1
430,20.35,0,0.060649213,0,232.7616,1,1987,0,2,1
408,18.85,0,0.042736348,3,255.933,7,2002,2,1,1
1134,6.785,1,0.023021406,13,208.9928,7,2002,2,1,1
772,11.1,0,0.13569283099999999,13,220.0482,3,2009,1,2,2
1386,7.5,0,0.036439877999999995,8,175.3028,2,2007,2,1,1
906,12.857645184136183,0,0.048637888,0,149.7708,4,1985,2,0,0
1092,12.857645184136183,1,0.165101585,6,87.7882,4,1985,2,0,0
962,12.857645184136183,1,0.115032648,6,58.0246,5,1985,1,2,3
334,9.5,1,0.221856492,5,231.8668,0,1998,2,2,0
727,11.6,1,0.077164595,5,172.5106,8,1997,2,0,1
261,7.405,0,0.159165324,4,207.1296,6,2004,2,1,1
278,16.6,0,0.06613202877895127,3,118.8124,8,1997,2,0,1
81,18.85,0,0.13747519,7,158.6578,7,2002,2,1,1
462,15.0,1,0.16143544,3,185.1266,8,1997,2,0,1
388,9.3,0,0.06677066400000001,5,180.5292,6,2004,2,1,1
1399,16.5,0,0.035626319,8,93.11200000000001,1,1987,0,2,1
1511,18.85,0,0.016132592,8,130.2626,9,1999,1,0,1
1181,19.75,0,0.041429246,6,117.2466,9,1999,1,0,1
897,8.38,1,0.046982429000000006,0,108.15700000000001,7,2002,2,1,1
940,13.3,0,0.063513272,5,149.9708,1,1987,0,2,1
994,18.25,0,0.07562026200000001,13,123.8046,2,2007,2,1,1
647,11.8,1,0.025978802000000002,10,102.5674,7,2002,2,1,1
1166,14.35,0,0.08075758,0,81.896,7,2002,2,1,1
1213,11.65,0,0.040144377,13,228.9694,2,2007,2,1,1
255,12.857645184136183,0,0.173527068,6,92.0462,4,1985,2,0,0
41,4.61,0,0.123346085,7,172.5396,2,2007,2,1,1
1424,12.857645184136183,0,0.017116983,11,211.956,4,1985,2,0,0
145,15.0,1,0.054599767,3,59.4904,3,2009,1,2,2
1358,5.82,0,0.08062523,9,168.37900000000002,6,2004,2,1,1
372,6.825,1,0.046898544,3,153.7998,2,2007,2,1,1
1443,12.857645184136183,0,0.06613202877895127,8,64.2168,5,1985,1,2,3
390,16.7,1,0.199955274,6,182.3976,0,1998,2,2,0
1072,12.1,0,0.148612263,6,104.52799999999999,9,1999,1,0,1
892,12.857645184136183,1,0.043978369,6,178.4318,5,1985,1,2,3
908,17.0,0,0.055545797,4,220.5114,7,2002,2,1,1
1473,12.857645184136183,0,0.017936715,8,93.7094,5,1985,1,2,3
244,14.5,1,0.06904249,3,41.4454,0,1998,2,2,0
1336,5.51,0,0.06613202877895127,8,98.9726,3,2009,1,2,2
911,12.857645184136183,0,0.142107998,6,150.3734,4,1985,2,0,0
36,9.395,0,0.160235723,14,227.872,2,2007,2,1,1
1432,21.25,0,0.024756031,9,146.7102,3,2009,1,2,2
311,11.15,0,0.06613202877895127,4,44.7744,7,2002,2,1,1
456,12.857645184136183,0,0.081614376,5,214.7534,5,1985,1,2,3
1451,12.857645184136183,0,0.019592289,11,56.9614,4,1985,2,0,0
549,6.98,0,0.041071581,3,82.5934,1,1987,0,2,1
755,6.65,0,0.087669485,6,127.2678,8,1997,2,0,1
1422,7.27,0,0.046631835999999996,8,98.4384,9,1999,1,0,1
846,7.31,0,0.026843265,13,109.757,7,2002,2,1,1
1273,16.5,0,0.061330521,9,178.7318,0,1998,2,2,0
738,19.0,0,0.127983545,13,107.6622,1,1987,0,2,1
1545,16.75,0,0.126765903,8,35.7532,0,1998,2,2,0
315,18.1,0,0.022526293,6,95.0094,2,2007,2,1,1
853,18.2,0,0.270300331,6,38.319,0,1998,2,2,0
751,12.857645184136183,0,0.244338986,4,105.9306,4,1985,2,0,0
2,8.27,1,0.128126825,14,183.6924,9,1999,1,0,1
1019,17.6,0,0.058209079000000004,10,153.6314,7,2002,2,1,1
585,8.395,0,0.06613202877895127,13,98.7042,1,1987,0,2,1
984,12.35,0,0.09327891199999999,13,118.7124,6,2004,2,1,1
1487,14.5,0,0.090286009,8,159.9604,2,2007,2,1,1
1231,12.857645184136183,1,0.039031927,13,95.641,5,1985,1,2,3
1108,13.1,0,0.075885921,4,165.1158,3,2009,1,2,2
34,8.43,0,0.017322453999999998,14,196.8768,6,2004,2,1,1
313,16.2,0,0.044472637,5,43.3454,2,2007,2,1,1
911,12.857645184136183,0,0.080771137,6,146.4734,5,1985,1,2,3
358,17.5,0,0.013658248000000001,5,256.3304,9,1999,1,0,1
47,7.27,0,0.071188446,14,111.9518,9,1999,1,0,1
1209,6.365,0,0.007359711,5,60.1536,9,1999,1,0,1
1285,19.6,0,0.023951148999999998,9,105.6964,8,1997,2,0,1
505,7.64,1,0.070847865,13,91.712,7,2002,2,1,1
1102,9.5,1,0.035350045,6,169.7448,2,2007,2,1,1
6,12.3,0,0.116261335,14,107.0938,0,1998,2,2,0
713,14.75,0,0.089686322,13,115.3518,3,2009,1,2,2
292,9.5,1,0.04867632400000001,15,187.7898,6,2004,2,1,1
912,5.785,1,0.038756864,6,260.7252,8,1997,2,0,1
895,19.35,1,0.076744561,13,113.4518,6,2004,2,1,1
1448,12.857645184136183,0,0.020460284,11,81.7618,5,1985,1,2,3
1459,16.35,0,0.013442036000000001,11,104.52799999999999,2,2007,2,1,1
236,12.857645184136183,0,0.068489201,3,259.3278,5,1985,1,2,3
1276,19.6,0,0.041291168999999996,9,86.9514,8,1997,2,0,1
468,12.857645184136183,1,0.080346058,0,195.71099999999998,5,1985,1,2,3
1363,12.857645184136183,0,0.135612397,8,61.1536,4,1985,2,0,0
543,12.5,0,0.112681821,3,119.14399999999999,3,2009,1,2,2
166,16.1,1,0.047801882999999996,5,127.4362,8,1997,2,0,1
604,16.1,1,0.063429818,4,179.4318,9,1999,1,0,1
1552,7.825,0,0.186067862,9,255.4698,8,1997,2,0,1
858,11.65,0,0.220111117,0,153.0024,0,1998,2,2,0
556,11.6,1,0.157718931,2,168.3474,2,2007,2,1,1
110,7.905,0,0.06419430400000001,7,229.4694,7,2002,2,1,1
417,13.65,0,0.039824346000000004,5,32.8558,8,1997,2,0,1
199,11.15,1,0.10522002400000001,0,102.7648,1,1987,0,2,1
1348,18.75,0,0.01040777,9,209.4954,3,2009,1,2,2
194,12.857645184136183,0,0.145669556,5,247.2776,4,1985,2,0,0
903,5.175,1,0.029555772999999997,13,105.9622,7,2002,2,1,1
465,9.8,1,0.06407717,6,116.7492,3,2009,1,2,2
511,11.1,0,0.11112293599999999,6,189.2846,3,2009,1,2,2
41,4.61,0,0.20529482699999999,7,172.8396,0,1998,2,2,0
209,7.575,0,0.055476238,4,196.8768,9,1999,1,0,1
1468,12.857645184136183,0,0.02426524,8,114.0492,5,1985,1,2,3
777,6.4,0,0.084885375,5,39.2796,9,1999,1,0,1
164,12.857645184136183,1,0.129425145,4,219.3482,4,1985,2,0,0
682,12.857645184136183,0,0.113720344,0,89.9804,4,1985,2,0,0
621,10.1,1,0.089688978,6,225.5088,0,1998,2,2,0
45,17.25,0,0.06613202877895127,14,263.591,7,2002,2,1,1
653,8.895,0,0.072693696,2,175.937,3,2009,1,2,2
636,20.5,0,0.06613202877895127,6,90.883,0,1998,2,2,0
1268,10.5,0,0.027253711,9,170.9106,1,1987,0,2,1
346,12.857645184136183,0,0.070660449,6,180.4002,4,1985,2,0,0
1359,12.857645184136183,0,0.18176926399999999,11,240.6196,5,1985,1,2,3
493,13.35,1,0.024482432999999998,3,205.7638,0,1998,2,2,0
298,7.945,0,0.015900971,13,163.821,9,1999,1,0,1
914,9.285,1,0.021049215,13,161.0578,7,2002,2,1,1
1050,17.35,0,0.014691784,5,74.1038,8,1997,2,0,1
28,4.59,0,0.070780558,14,114.586,8,1997,2,0,1
411,12.15,0,0.037889224,10,64.7826,6,2004,2,1,1
1184,16.5,1,0.16062411599999998,13,143.8128,2,2007,2,1,1
500,8.42,1,0.030890617999999998,3,228.7352,9,1999,1,0,1
249,14.6,1,0.043133816,6,109.7254,3,2009,1,2,2
1192,14.5,1,0.097750937,13,159.7262,2,2007,2,1,1
1190,12.857645184136183,0,0.043351895999999994,6,146.6418,5,1985,1,2,3
490,10.65,1,0.085268317,13,229.7668,9,1999,1,0,1
500,8.42,1,0.030905215,3,227.6352,7,2002,2,1,1
1095,10.6,0,0.011111713999999998,1,43.8454,7,2002,2,1,1
1276,19.6,0,0.069112952,9,90.1514,0,1998,2,2,0
838,12.857645184136183,0,0.08139146,1,177.83700000000002,5,1985,1,2,3
568,16.6,0,0.122475364,6,175.5738,7,2002,2,1,1
591,17.1,0,0.128390273,6,111.9886,6,2004,2,1,1
653,8.895,0,0.06613202877895127,2,178.437,8,1997,2,0,1
776,15.0,1,0.07794933400000001,10,238.7248,1,1987,0,2,1
478,13.8,0,0.141325834,4,265.0884,6,2004,2,1,1
807,12.857645184136183,1,0.019114349,13,182.1608,4,1985,2,0,0
1017,19.2,1,0.142189843,3,153.8314,0,1998,2,2,0
1045,19.5,0,0.128181759,1,156.1314,6,2004,2,1,1
648,15.1,0,0.025988507999999997,5,146.6076,6,2004,2,1,1
615,15.1,1,0.067212845,13,260.2304,7,2002,2,1,1
890,10.195,1,0.012458143,10,196.31099999999998,8,1997,2,0,1
744,11.5,0,0.290430317,6,130.6652,0,1998,2,2,0
1335,12.857645184136183,0,0.044444955999999994,9,245.2802,5,1985,1,2,3
1318,17.0,0,0.211306673,9,125.1362,0,1998,2,2,0
1307,12.857645184136183,0,0.162856593,9,54.5956,4,1985,2,0,0
1406,8.39,0,0.120396991,9,163.4868,1,1987,0,2,1
21,6.135,0,0.132183029,14,115.086,0,1998,2,2,0
735,18.2,0,0.089884775,6,195.111,6,2004,2,1,1
834,13.5,1,0.16062411599999998,6,147.0102,2,2007,2,1,1
788,7.35,1,0.024044278999999998,6,241.0512,0,1998,2,2,0
987,12.857645184136183,0,0.026552056,3,56.2246,5,1985,1,2,3
1488,13.6,0,0.016726506000000002,9,176.037,0,1998,2,2,0
601,16.0,0,0.040911824,13,141.2496,1,1987,0,2,1
1058,14.3,0,0.12246920900000001,4,121.973,1,1987,0,2,1
73,20.7,0,0.06613202877895127,4,78.467,8,1997,2,0,1
490,10.65,1,0.085119855,13,229.8668,6,2004,2,1,1
123,12.857645184136183,0,0.06613202877895127,7,171.7422,5,1985,1,2,3
1249,8.185,0,0.064824502,6,116.0808,0,1998,2,2,0
826,18.25,0,0.07784544,13,260.5962,9,1999,1,0,1
1121,19.2,1,0.06613202877895127,6,184.595,3,2009,1,2,2
939,11.395,1,0.06952926200000001,10,233.1616,1,1987,0,2,1
599,15.7,1,0.06613202877895127,6,112.4544,1,1987,0,2,1
447,7.075,0,0.058465268,4,145.3128,7,2002,2,1,1
958,6.75,1,0.10845849800000001,4,96.9752,7,2002,2,1,1
1405,8.235,0,0.014518575,8,182.195,3,2009,1,2,2
616,5.78,1,0.07429945,13,264.9568,7,2002,2,1,1
820,12.857645184136183,1,0.05336162,3,200.1742,5,1985,1,2,3
1379,18.85,0,0.16755220199999998,9,193.1136,6,2004,2,1,1
1474,9.105,0,0.038699553,9,33.79,2,2007,2,1,1
1286,19.1,0,0.17754562399999999,9,172.4422,9,1999,1,0,1
824,12.857645184136183,0,0.136119549,6,94.1094,4,1985,2,0,0
1142,15.1,1,0.100060762,6,144.0786,7,2002,2,1,1
1368,9.8,0,0.09083415800000001,11,192.2478,3,2009,1,2,2
1386,7.5,0,0.036308404,8,175.4028,7,2002,2,1,1
132,12.857645184136183,0,0.087854925,14,95.9752,4,1985,2,0,0
534,11.3,0,0.056754035999999994,0,247.5118,2,2007,2,1,1
1494,9.1,0,0.08074705900000001,9,46.9718,2,2007,2,1,1
1023,12.857645184136183,0,0.036012919,13,148.0734,4,1985,2,0,0
1518,11.1,0,0.033102681,9,116.6124,6,2004,2,1,1
610,19.35,1,0.08226641900000001,0,48.8034,8,1997,2,0,1
530,6.85,0,0.022878952999999997,5,262.3594,6,2004,2,1,1
1320,17.35,0,0.16806490899999998,9,176.2712,3,2009,1,2,2
1048,12.857645184136183,0,0.101281,4,55.0956,5,1985,1,2,3
1482,9.0,0,0.069938838,8,264.8884,2,2007,2,1,1
1228,12.857645184136183,1,0.279886948,5,193.1478,4,1985,2,0,0
933,7.42,0,0.020374875,13,248.0092,1,1987,0,2,1
514,8.895,1,0.039120291,0,206.8296,7,2002,2,1,1
29,6.28,0,0.027761288999999998,14,85.8198,7,2002,2,1,1
378,15.0,0,0.15396020900000001,15,105.9938,6,2004,2,1,1
653,12.857645184136183,0,0.07204818,2,177.937,5,1985,1,2,3
996,6.15,0,0.046459438,0,100.5384,3,2009,1,2,2
757,12.857645184136183,0,0.24026824800000002,13,156.463,4,1985,2,0,0
796,5.19,1,0.044252621,10,102.59899999999999,8,1997,2,0,1
177,12.857645184136183,0,0.064362554,6,193.7794,5,1985,1,2,3
1327,20.25,0,0.148163564,9,232.7616,9,1999,1,0,1
1195,12.857645184136183,0,0.009364957,0,74.238,5,1985,1,2,3
1111,12.6,1,0.021969896000000003,6,248.6092,8,1997,2,0,1
589,17.85,0,0.046707264000000005,10,152.6682,9,1999,1,0,1
431,7.27,1,0.020898691,3,92.2488,2,2007,2,1,1
793,15.7,0,0.073816097,0,253.4724,7,2002,2,1,1
1526,18.2,0,0.097865088,9,221.8456,0,1998,2,2,0
865,6.675,0,0.041913535,13,90.7462,6,2004,2,1,1
718,6.985,1,0.137580452,10,182.8608,9,1999,1,0,1
18,15.0,0,0.049038621,14,65.4168,1,1987,0,2,1
921,5.82,1,0.077756427,6,254.533,2,2007,2,1,1
349,19.7,1,0.016202582,3,188.2556,6,2004,2,1,1
286,20.7,0,0.169667145,3,183.5266,1,1987,0,2,1
1426,10.0,0,0.07367866299999999,8,120.944,3,2009,1,2,2
1173,15.6,0,0.042179884,13,174.7054,0,1998,2,2,0
1158,20.1,0,0.074565098,4,111.3228,1,1987,0,2,1
1093,9.395,0,0.099101845,13,105.82799999999999,6,2004,2,1,1
743,18.6,0,0.039454924,5,244.0802,3,2009,1,2,2
127,15.2,0,0.11312562699999999,14,38.6848,7,2002,2,1,1
301,12.857645184136183,1,0.014342658999999999,3,103.7674,4,1985,2,0,0
544,12.6,1,0.074221559,4,255.9356,3,2009,1,2,2
1099,6.69,1,0.036903419,10,175.137,6,2004,2,1,1
299,12.15,0,0.06613202877895127,15,119.244,6,2004,2,1,1
464,20.5,1,0.019277945,5,82.8592,3,2009,1,2,2
17,6.96,0,0.077178965,14,93.1146,6,2004,2,1,1
461,13.5,0,0.060603014000000004,0,85.554,7,2002,2,1,1
8,5.92,1,0.019308607,14,49.0692,2,2007,2,1,1
669,7.895,1,0.061163967,2,59.2588,6,2004,2,1,1
598,10.0,1,0.063162608,5,228.6668,6,2004,2,1,1
460,13.5,1,0.129077455,15,95.2068,7,2002,2,1,1
1369,5.615,0,0.12574524,8,122.473,6,2004,2,1,1
411,12.857645184136183,0,0.066351687,10,65.0826,4,1985,2,0,0
608,15.6,0,0.063081713,13,125.7704,0,1998,2,2,0
980,19.25,1,0.058365705999999996,5,82.1908,9,1999,1,0,1
1194,12.857645184136183,1,0.028062401,1,44.0402,4,1985,2,0,0
360,14.3,1,0.109144085,6,88.2856,0,1998,2,2,0
893,17.75,1,0.029648306,6,142.4838,6,2004,2,1,1
29,6.28,0,0.027699862999999998,14,87.9198,6,2004,2,1,1
870,12.857645184136183,0,0.139419417,10,66.0826,4,1985,2,0,0
1542,12.857645184136183,0,0.03100078,9,177.0054,5,1985,1,2,3
844,12.857645184136183,1,0.048924811,6,147.4102,5,1985,1,2,3
420,8.1,0,0.214306131,6,213.9902,0,1998,2,2,0
1331,12.1,0,0.079968115,9,170.8106,7,2002,2,1,1
1237,20.0,1,0.051596927,5,128.0678,7,2002,2,1,1
1031,14.85,1,0.035227697,6,159.5578,1,1987,0,2,1
366,7.3,0,0.144167934,5,146.3076,0,1998,2,2,0
228,6.92,0,0.038446805,4,63.5852,6,2004,2,1,1
264,15.6,0,0.172596885,6,114.8518,8,1997,2,0,1
1361,6.635,0,0.045308629,9,173.1396,0,1998,2,2,0
1279,6.235,0,0.118858866,9,263.291,9,1999,1,0,1
227,13.0,0,0.15361856599999998,3,79.6986,8,1997,2,0,1
817,7.315,0,0.01530184,13,154.434,8,1997,2,0,1
1133,7.05,0,0.14221570000000003,13,108.7912,0,1998,2,2,0
1167,11.8,1,0.170141787,3,116.7834,1,1987,0,2,1
1263,12.857645184136183,0,0.118783796,0,108.5596,5,1985,1,2,3
1418,12.857645184136183,0,0.030208465,8,35.4874,5,1985,1,2,3
669,7.895,1,0.061124625999999994,2,58.5588,1,1987,0,2,1
442,16.1,1,0.025050746000000002,6,97.141,3,2009,1,2,2
876,7.05,1,0.05587277,1,222.1088,2,2007,2,1,1
301,12.857645184136183,1,0.06613202877895127,3,100.3674,5,1985,1,2,3
136,13.85,0,0.034624103999999996,7,115.0492,9,1999,1,0,1
1198,12.857645184136183,1,0.08234117,10,185.7608,4,1985,2,0,0
569,11.65,0,0.033926852,12,111.586,7,2002,2,1,1
1386,12.857645184136183,0,0.06613202877895127,8,175.4028,5,1985,1,2,3
999,18.85,0,0.036037952000000005,10,58.4562,8,1997,2,0,1
1250,14.1,0,0.067011609,13,197.1084,7,2002,2,1,1
891,8.18,1,0.08252970400000001,5,56.9588,9,1999,1,0,1
382,12.857645184136183,0,0.130544568,5,248.046,5,1985,1,2,3
59,16.2,0,0.019362306,14,154.6972,1,1987,0,2,1
683,17.25,1,0.125734578,2,41.748000000000005,3,2009,1,2,2
1172,9.395,1,0.172042892,6,139.9838,2,2007,2,1,1
1428,7.235,0,0.076841095,9,117.5492,6,2004,2,1,1
779,15.7,1,0.018926773,6,60.2536,6,2004,2,1,1
210,6.615,0,0.156307983,4,196.3426,0,1998,2,2,0
1066,20.2,1,0.11754371300000001,0,197.31099999999998,9,1999,1,0,1
983,12.857645184136183,1,0.076348933,13,32.8558,5,1985,1,2,3
175,6.32,0,0.021287234,10,38.5822,0,1998,2,2,0
1227,13.1,0,0.06613202877895127,4,117.8782,6,2004,2,1,1
1150,12.85,0,0.165694219,5,39.7164,0,1998,2,2,0
340,5.26,1,0.041837331,0,161.8868,9,1999,1,0,1
101,11.65,0,0.019372253,7,40.6164,8,1997,2,0,1
738,19.0,0,0.128349909,13,106.5622,7,2002,2,1,1
633,10.695,1,0.060615254,2,174.0712,1,1987,0,2,1
1465,17.7,0,0.012593466999999999,9,167.6474,3,2009,1,2,2
511,11.1,0,0.11129811099999999,6,191.7846,2,2007,2,1,1
677,19.35,1,0.06613202877895127,10,169.0816,1,1987,0,2,1
919,21.25,0,0.009996872,10,185.5608,6,2004,2,1,1
565,7.035,0,0.02189371,5,262.791,7,2002,2,1,1
314,15.2,1,0.104201019,6,176.5054,3,2009,1,2,2
571,7.445,0,0.037690731,0,73.3354,9,1999,1,0,1
200,12.857645184136183,1,0.06613202877895127,3,92.31200000000001,4,1985,2,0,0
1073,13.65,1,0.043386130999999994,13,80.2302,0,1998,2,2,0
1056,9.195,1,0.051908824000000006,0,78.1644,2,2007,2,1,1
1553,15.0,0,0.071371458,8,125.2362,8,1997,2,0,1
522,17.7,1,0.12256541300000001,10,103.8674,2,2007,2,1,1
1263,12.857645184136183,0,0.208987123,0,106.0596,4,1985,2,0,0
194,5.155,0,0.083198341,5,246.0776,8,1997,2,0,1
1552,7.825,0,0.186825823,9,253.5698,3,2009,1,2,2
1145,5.035,1,0.08007260299999999,1,228.2036,7,2002,2,1,1
1368,9.8,0,0.09039035699999999,11,192.1478,1,1987,0,2,1
574,12.857645184136183,0,0.06613202877895127,5,225.3062,5,1985,1,2,3
519,16.7,1,0.03874616,13,143.8102,2,2007,2,1,1
1547,20.0,0,0.058812134,8,111.6544,2,2007,2,1,1
391,14.5,1,0.058918844000000005,6,169.7448,9,1999,1,0,1
186,12.857645184136183,1,0.12780038800000001,5,177.037,5,1985,1,2,3
475,8.51,1,0.07833908099999999,13,172.9422,1,1987,0,2,1
1354,7.68,0,0.152429537,8,85.5224,1,1987,0,2,1
937,7.5,0,0.050750977,3,122.2072,8,1997,2,0,1
846,7.31,0,0.026940466,13,108.45700000000001,2,2007,2,1,1
910,8.89,0,0.009163216,5,101.7016,0,1998,2,2,0
1442,12.15,0,0.028642712,9,149.0708,9,1999,1,0,1
122,6.57,0,0.066014596,7,259.7278,1,1987,0,2,1
1085,5.765,0,0.082012293,0,37.5164,8,1997,2,0,1
1317,13.0,0,0.035307322,9,47.5034,2,2007,2,1,1
957,7.0,0,0.151376958,3,108.228,6,2004,2,1,1
982,19.35,1,0.021490911,6,122.1098,9,1999,1,0,1
1032,20.2,1,0.100095288,6,125.2678,0,1998,2,2,0
1258,6.055,0,0.025408702000000002,6,160.892,8,1997,2,0,1
207,12.857645184136183,1,0.00978492,15,225.9062,4,1985,2,0,0
51,12.857645184136183,0,0.061686402,4,153.9998,5,1985,1,2,3
640,5.885,1,0.092694107,3,53.6982,1,1987,0,2,1
343,15.6,1,0.09970455800000001,4,63.1194,2,2007,2,1,1
836,19.7,0,0.067314073,13,175.137,2,2007,2,1,1
635,15.7,0,0.045295529,5,181.36599999999999,7,2002,2,1,1
1112,7.68,0,0.071301323,6,190.8162,2,2007,2,1,1
1297,8.93,0,0.013253936000000001,9,56.4614,2,2007,2,1,1
1065,13.35,0,0.080387424,1,219.2166,0,1998,2,2,0
176,16.0,1,0.09983272800000001,5,87.4856,2,2007,2,1,1
690,15.1,0,0.095351065,0,158.6604,7,2002,2,1,1
944,9.3,0,0.174703862,13,104.0964,7,2002,2,1,1
18,15.0,0,0.049279392000000005,14,65.7168,3,2009,1,2,2
266,17.7,0,0.117201696,13,184.0266,2,2007,2,1,1
1163,17.25,1,0.047533568,13,96.9068,2,2007,2,1,1
51,14.5,0,0.062239080999999995,4,154.2998,3,2009,1,2,2
52,6.385,0,0.084008316,7,108.2596,7,2002,2,1,1
1239,7.785,1,0.038210084,6,103.8964,7,2002,2,1,1
965,12.857645184136183,0,0.01583438,1,228.5668,5,1985,1,2,3
1047,13.0,1,0.083683243,3,198.5426,7,2002,2,1,1
314,15.2,1,0.10377827,6,175.6054,8,1997,2,0,1
1307,8.97,0,0.092997032,9,55.2956,6,2004,2,1,1
188,9.21,0,0.008757492,6,120.8414,1,1987,0,2,1
139,12.857645184136183,0,0.090427268,7,126.2336,5,1985,1,2,3
834,13.5,1,0.159587755,6,145.3102,1,1987,0,2,1
601,16.0,0,0.040945898,13,143.1496,8,1997,2,0,1
324,17.7,1,0.226122963,15,185.7924,0,1998,2,2,0
133,9.6,0,0.16118210300000002,14,165.3158,0,1998,2,2,0
1069,5.63,1,0.024579432000000002,10,105.3306,9,1999,1,0,1
805,11.1,1,0.036083537,5,175.4712,9,1999,1,0,1
410,17.6,0,0.05629192,5,42.5454,8,1997,2,0,1
836,19.7,0,0.067039526,13,178.33700000000002,9,1999,1,0,1
295,12.15,0,0.018485511,5,253.1698,3,2009,1,2,2
654,16.5,0,0.073977473,3,206.8638,7,2002,2,1,1
610,19.35,1,0.082250863,0,48.7034,6,2004,2,1,1
852,9.1,1,0.008046878,5,78.7618,9,1999,1,0,1
1554,6.59,0,0.06613202877895127,9,119.1098,2,2007,2,1,1
275,10.195,0,0.042113173,13,42.5428,3,2009,1,2,2
1083,12.857645184136183,1,0.005935001,13,98.8358,5,1985,1,2,3
950,12.857645184136183,0,0.167725251,5,128.3678,4,1985,2,0,0
235,9.3,0,0.028516696,0,194.6136,6,2004,2,1,1
430,20.35,0,0.060688248,0,234.2616,6,2004,2,1,1
1209,12.857645184136183,0,0.012865901,5,59.3536,4,1985,2,0,0
1272,12.857645184136183,0,0.017295906,8,47.1034,4,1985,2,0,0
1209,6.365,0,0.007363189,5,63.2536,7,2002,2,1,1
661,18.6,0,0.152918384,2,99.8358,2,2007,2,1,1
801,10.85,0,0.163160327,13,107.4622,2,2007,2,1,1
370,6.865,0,0.057062185999999994,13,212.0218,3,2009,1,2,2
633,10.695,1,0.060912865,2,173.8712,3,2009,1,2,2
1298,19.7,0,0.026826918999999998,9,98.7726,1,1987,0,2,1
1159,9.5,1,0.036921781,10,194.2452,0,1998,2,2,0
1501,5.32,0,0.092865746,8,100.6674,6,2004,2,1,1
132,15.2,0,0.06613202877895127,14,96.6752,8,1997,2,0,1
1409,11.0,0,0.05492864099999999,8,101.7358,6,2004,2,1,1
587,13.85,1,0.056406129000000006,2,231.43,9,1999,1,0,1
616,5.78,1,0.07426435599999999,13,264.7568,9,1999,1,0,1
60,14.15,0,0.042352822000000005,4,51.6982,3,2009,1,2,2
623,18.25,0,0.07595723,13,214.1218,6,2004,2,1,1
1188,6.38,0,0.03187163,4,179.5344,1,1987,0,2,1
315,18.1,0,0.022395357,6,96.5094,6,2004,2,1,1
1042,7.785,0,0.089210159,6,64.251,2,2007,2,1,1
894,6.67,1,0.123620492,13,90.0514,9,1999,1,0,1
216,5.465,1,0.048518008,0,132.9626,6,2004,2,1,1
1183,15.1,0,0.06613202877895127,13,195.21099999999998,1,1987,0,2,1
1032,20.2,1,0.060045008,6,128.3678,3,2009,1,2,2
727,11.6,1,0.077100381,5,172.4106,1,1987,0,2,1
512,15.0,0,0.06613202877895127,13,47.2744,6,2004,2,1,1
781,12.85,0,0.03324652,13,172.4422,7,2002,2,1,1
955,12.857645184136183,1,0.02439015,1,95.9068,5,1985,1,2,3
773,20.85,1,0.05646571400000001,1,103.6648,8,1997,2,0,1
605,12.857645184136183,0,0.06613202877895127,5,98.241,4,1985,2,0,0
1157,4.615,1,0.102038294,3,231.93,7,2002,2,1,1
1410,12.857645184136183,0,0.124110734,9,111.7544,5,1985,1,2,3
690,15.1,0,0.095545715,0,157.3604,3,2009,1,2,2
372,6.825,1,0.046625941,3,154.9998,6,2004,2,1,1
308,7.6,1,0.142632186,15,172.3448,9,1999,1,0,1
79,8.26,0,0.034457776,7,113.3834,9,1999,1,0,1
175,6.32,0,0.012737719,10,38.5822,9,1999,1,0,1
1397,19.1,0,0.067295406,9,41.9796,8,1997,2,0,1
82,19.6,0,0.056744064000000004,14,55.6614,0,1998,2,2,0
92,18.35,0,0.041634206,7,188.1872,1,1987,0,2,1
1546,6.38,0,0.015186146000000001,9,144.947,9,1999,1,0,1
909,12.857645184136183,0,0.032024659,10,62.7194,5,1985,1,2,3
341,6.52,0,0.044607161,3,164.2842,8,1997,2,0,1
250,6.89,1,0.136705075,13,194.882,7,2002,2,1,1
135,15.0,0,0.064271703,7,45.506,7,2002,2,1,1
719,17.1,0,0.032761024,5,148.8392,3,2009,1,2,2
896,9.3,0,0.111220521,1,65.7826,8,1997,2,0,1
1481,12.65,0,0.042383069,9,108.0938,3,2009,1,2,2
1098,5.325,1,0.139244918,4,53.0298,3,2009,1,2,2
617,7.895,1,0.094952408,2,101.1332,3,2009,1,2,2
462,15.0,1,0.162093059,3,182.5266,3,2009,1,2,2
405,12.857645184136183,1,0.14559143800000002,12,148.705,5,1985,1,2,3
1029,10.3,0,0.146999264,10,103.7648,2,2007,2,1,1
383,12.857645184136183,1,0.059438787,6,130.9968,5,1985,1,2,3
793,12.857645184136183,0,0.12898088,0,250.4724,4,1985,2,0,0
812,16.0,1,0.029377239,10,46.1718,0,1998,2,2,0
